device,rho,seed,deadline_ratio,deadline_ms,skip_mode,saving_p10_j,saving_p50_j,saving_p90_j,saving_unique_count,saving_feasible_unique_count,saving_degenerate,warning
device_0,0.975,1701,1.2,43.254,drop,0.02552952694889876,0.03795596617469872,0.3855898321498611,96206,96205,False,
device_0,0.975,1701,1.2,43.254,late,0.0,0.0,0.26530054021173605,43665,43665,False,
device_0,0.975,1701,1.35,48.66075000000001,drop,0.026701336062056578,0.03869112388897721,0.3873892535780966,98701,98700,False,
device_0,0.975,1701,1.35,48.66075000000001,late,0.0,0.0,0.2345058333505025,30987,30987,False,
device_0,0.975,1701,1.5,54.0675,drop,0.02696884552075038,0.03890117715648003,0.16388109884598734,99345,99344,False,
device_0,0.975,1701,1.5,54.0675,late,0.0,0.0,0.06724653358191414,23533,23533,False,
device_0,0.975,1701,2.0,72.09,drop,0.02702871155884701,0.03895500678854107,0.16400779220125833,99451,99451,False,
device_0,0.975,1701,2.0,72.09,late,0.0,0.0,0.04246727825637598,18159,18159,False,
device_0,0.975,1702,1.1,39.6495,drop,0.02274654155744508,0.1473456146352669,0.3821481343219262,92259,92258,False,
device_0,0.975,1702,1.1,39.6495,late,0.0,0.09908363986657012,0.2746519171926325,53787,53787,False,
device_0,0.975,1702,1.2,43.254,drop,0.025423124570301152,0.037866753349506774,0.38545973329458205,96129,96128,False,
device_0,0.975,1702,1.2,43.254,late,0.0,0.0,0.2646064339885494,43411,43411,False,
device_0,0.975,1702,1.35,48.66075000000001,drop,0.026678667182624145,0.03864506493133604,0.3873283430586084,98684,98683,False,
device_0,0.975,1702,1.35,48.66075000000001,late,0.0,0.0,0.23381008830202388,30748,30748,False,
device_0,0.975,1702,1.5,54.0675,drop,0.02694447051599078,0.038846771654459156,0.1638170044770718,99332,99331,False,
device_0,0.975,1702,1.5,54.0675,late,0.0,0.0,0.06718072784086826,23303,23303,False,
device_0,0.975,1702,2.0,72.09,drop,0.027003716288795974,0.038896648530079944,0.16394093669634635,99448,99448,False,
device_0,0.975,1702,2.0,72.09,late,0.0,0.0,0.041824050190651545,17944,17944,False,
device_0,0.975,1703,1.1,39.6495,drop,0.022975521721675263,0.14736530854270413,0.3823091133375606,92417,92416,False,
device_0,0.975,1703,1.1,39.6495,late,0.0,0.09931499895966471,0.2748208702985595,54018,54018,False,
device_0,0.975,1703,1.2,43.254,drop,0.025444991565667194,0.03793703933919121,0.3855097820029981,96194,96193,False,
device_0,0.975,1703,1.2,43.254,late,0.0,0.0,0.2650602050562127,43596,43596,False,
device_0,0.975,1703,1.35,48.66075000000001,drop,0.02664829992052299,0.038711308851423945,0.38730857342849156,98693,98692,False,
device_0,0.975,1703,1.35,48.66075000000001,late,0.0,0.0,0.23368933845647102,30797,30797,False,
device_0,0.975,1703,1.5,54.0675,drop,0.02690828872620606,0.03891560691247638,0.16379831987786464,99318,99317,False,
device_0,0.975,1703,1.5,54.0675,late,0.0,0.0,0.06703885448961609,23277,23277,False,
device_0,0.975,1703,2.0,72.09,drop,0.026975348014812443,0.03897413717033696,0.16392149960706126,99440,99440,False,
device_0,0.975,1703,2.0,72.09,late,0.0,0.0,0.042180302309432004,18019,18019,False,
device_0,0.975,1704,1.1,39.6495,drop,0.02297405874856797,0.14735034155200627,0.3820056314717012,92399,92398,False,
device_0,0.975,1704,1.1,39.6495,late,0.0,0.09913524536233859,0.27414114096873876,53913,53913,False,
device_0,0.975,1704,1.2,43.254,drop,0.025478770181027392,0.03786869275093242,0.3853973752201563,96185,96184,False,
device_0,0.975,1704,1.2,43.254,late,0.0,0.0,0.26441692374999626,43422,43422,False,
device_0,0.975,1704,1.35,48.66075000000001,drop,0.026661457511651974,0.03863810138910123,0.3872737308840888,98710,98709,False,
device_0,0.975,1704,1.35,48.66075000000001,late,0.0,0.0,0.23258457445575004,30522,30522,False,
device_0,0.975,1704,1.5,54.0675,drop,0.026932086246059857,0.03884446248406799,0.16376141607970945,99346,99345,False,
device_0,0.975,1704,1.5,54.0675,late,0.0,0.0,0.06709730354619194,22968,22968,False,
device_0,0.975,1704,2.0,72.09,drop,0.027008397793968228,0.038899610465657396,0.16389018447611747,99468,99468,False,
device_0,0.975,1704,2.0,72.09,late,0.0,0.0,0.04162908139014274,17778,17778,False,
device_0,0.975,1705,1.1,39.6495,drop,0.02302005763536944,0.1473517712845136,0.3820378673494565,92449,92448,False,
device_0,0.975,1705,1.1,39.6495,late,0.0,0.09917084191157624,0.274393774804826,53841,53841,False,
device_0,0.975,1705,1.2,43.254,drop,0.02542203103203452,0.03785256206038752,0.3853394920624208,96211,96210,False,
device_0,0.975,1705,1.2,43.254,late,0.0,0.0,0.2644730018219387,43194,43194,False,
device_0,0.975,1705,1.35,48.66075000000001,drop,0.02662014604584871,0.038617756991222385,0.38719186898727814,98686,98685,False,
device_0,0.975,1705,1.35,48.66075000000001,late,0.0,0.0,0.23181733669319146,30287,30287,False,
device_0,0.975,1705,1.5,54.0675,drop,0.026894798543256014,0.03882235472743947,0.16368454195585241,99325,99324,False,
device_0,0.975,1705,1.5,54.0675,late,0.0,0.0,0.06696064358606267,22834,22834,False,
device_0,0.975,1705,2.0,72.09,drop,0.026953588551477822,0.03887166003624071,0.1637999779909695,99424,99424,False,
device_0,0.975,1705,2.0,72.09,late,0.0,0.0,0.04159442569062994,17636,17636,False,
device_0,0.975,1706,1.1,39.6495,drop,0.02271933777458026,0.14733297465655062,0.38237072911630005,92081,92080,False,
device_0,0.975,1706,1.1,39.6495,late,0.0,0.0990157378970354,0.2750459710018654,53529,53529,False,
device_0,0.975,1706,1.2,43.254,drop,0.025521920919962617,0.037888392790986755,0.3857345716813583,96137,96136,False,
device_0,0.975,1706,1.2,43.254,late,0.0,0.0,0.2651197333189088,43469,43469,False,
device_0,0.975,1706,1.35,48.66075000000001,drop,0.026694263525072634,0.03869590395961707,0.3875957843454819,98688,98687,False,
device_0,0.975,1706,1.35,48.66075000000001,late,0.0,0.0,0.23649133887498155,30990,30990,False,
device_0,0.975,1706,1.5,54.0675,drop,0.02695507312039846,0.03889904299267967,0.16405370471569555,99321,99320,False,
device_0,0.975,1706,1.5,54.0675,late,0.0,0.0,0.06717033675335198,23644,23644,False,
device_0,0.975,1706,2.0,72.09,drop,0.02702921880399693,0.03895221589826887,0.16418813750157193,99436,99436,False,
device_0,0.975,1706,2.0,72.09,late,0.0,0.0,0.04232080947227797,18432,18432,False,
device_0,0.975,1707,1.1,39.6495,drop,0.022796008304724766,0.1473757424094463,0.38242684146894806,92161,92160,False,
device_0,0.975,1707,1.1,39.6495,late,0.0,0.09945429417911122,0.2752265352195797,54202,54202,False,
device_0,0.975,1707,1.2,43.254,drop,0.025525913935057022,0.03803951093509875,0.385710206717618,96148,96147,False,
device_0,0.975,1707,1.2,43.254,late,0.0,0.0,0.2653169708431236,43806,43806,False,
device_0,0.975,1707,1.35,48.66075000000001,drop,0.026725625694448488,0.038795646413641346,0.3875422243507673,98685,98684,False,
device_0,0.975,1707,1.35,48.66075000000001,late,0.0,0.0,0.2359601582566695,31066,31066,False,
device_0,0.975,1707,1.5,54.0675,drop,0.026988279757763235,0.038993183363443706,0.1640065422793976,99312,99311,False,
device_0,0.975,1707,1.5,54.0675,late,0.0,0.0,0.0671992536539055,23693,23693,False,
device_0,0.975,1707,2.0,72.09,drop,0.027060143377838047,0.03904182327853259,0.16412092809326337,99424,99424,False,
device_0,0.975,1707,2.0,72.09,late,0.0,0.0,0.042552220614369,18390,18390,False,
device_0,0.975,1708,1.1,39.6495,drop,0.023112762409904786,0.14734158525346847,0.3816376900148601,92579,92578,False,
device_0,0.975,1708,1.1,39.6495,late,0.0,0.09892016225528018,0.2741764015980699,53693,53693,False,
device_0,0.975,1708,1.2,43.254,drop,0.02552444982394777,0.03781967745027435,0.38515503682325997,96376,96375,False,
device_0,0.975,1708,1.2,43.254,late,0.0,0.0,0.2633489675181741,43168,43168,False,
device_0,0.975,1708,1.35,48.66075000000001,drop,0.026617085310192766,0.03853878120954928,0.3869599878743846,98752,98751,False,
device_0,0.975,1708,1.35,48.66075000000001,late,0.0,0.0,0.2288321711018443,30166,30166,False,
device_0,0.975,1708,1.5,54.0675,drop,0.026840082013813632,0.03874695251129974,0.16344101273131814,99364,99363,False,
device_0,0.975,1708,1.5,54.0675,late,0.0,0.0,0.06692646010071619,22648,22648,False,
device_0,0.975,1708,2.0,72.09,drop,0.02692048729630689,0.03879669217503726,0.16359853809179428,99471,99471,False,
device_0,0.975,1708,2.0,72.09,late,0.0,0.0,0.04077414668441398,17286,17286,False,
device_0,0.975,1709,1.1,39.6495,drop,0.023177093681691147,0.14736352931382912,0.3820143117869417,92669,92668,False,
device_0,0.975,1709,1.1,39.6495,late,0.0,0.09936214139242508,0.27456904569181867,54184,54184,False,
device_0,0.975,1709,1.2,43.254,drop,0.025621446303515382,0.03789200340843528,0.38524917219630544,96368,96367,False,
device_0,0.975,1709,1.2,43.254,late,0.0,0.0,0.26410422633070757,43377,43377,False,
device_0,0.975,1709,1.35,48.66075000000001,drop,0.026728458636315077,0.03860258670109444,0.3870603881340468,98737,98736,False,
device_0,0.975,1709,1.35,48.66075000000001,late,0.0,0.0,0.23014109059707694,30439,30439,False,
device_0,0.975,1709,1.5,54.0675,drop,0.026974001561823488,0.03879150229244273,0.16350983674470124,99344,99343,False,
device_0,0.975,1709,1.5,54.0675,late,0.0,0.0,0.06675715492321668,22753,22753,False,
device_0,0.975,1709,2.0,72.09,drop,0.027049404638075644,0.03885153018326899,0.16365132309538954,99471,99471,False,
device_0,0.975,1709,2.0,72.09,late,0.0,0.0,0.04139276786081712,17506,17506,False,
device_0,0.975,1710,1.1,39.6495,drop,0.02292731281812149,0.1473517211747526,0.38209512948329216,92423,92422,False,
device_0,0.975,1710,1.1,39.6495,late,0.0,0.09924689172720304,0.2751485366040641,53980,53980,False,
device_0,0.975,1710,1.2,43.254,drop,0.02550999768850051,0.03790346799770969,0.38537868045349655,96275,96274,False,
device_0,0.975,1710,1.2,43.254,late,0.0,0.0,0.2647274663832147,43418,43418,False,
device_0,0.975,1710,1.35,48.66075000000001,drop,0.02668152324471173,0.03864791835675564,0.3872094079353676,98713,98712,False,
device_0,0.975,1710,1.35,48.66075000000001,late,0.0,0.0,0.23177984566353357,30775,30775,False,
device_0,0.975,1710,1.5,54.0675,drop,0.02695546326015613,0.038867223152738356,0.16371406423083915,99395,99394,False,
device_0,0.975,1710,1.5,54.0675,late,0.0,0.0,0.06716346706017894,23178,23178,False,
device_0,0.975,1710,2.0,72.09,drop,0.027031938625793506,0.03892139164326777,0.16386054579339773,99514,99514,False,
device_0,0.975,1710,2.0,72.09,late,0.0,0.0,0.042089645886075173,17870,17870,False,
