device,L,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,check,passed,detail,severity
device_0,2.0,1702.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.2073,0.39387452605194295,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,2.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,energy_P2_le_P2prime,True,0.0604072 <= 0.0604072,required
device_0,2.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,energy_P2prime_le_P3,True,0.0604072 <= 0.06042048,diagnostic
device_0,2.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,energy_P2_le_P0,True,0.0604072 <= 0.06148288,required
device_0,2.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,energy_P0_le_P1,True,0.06148288 <= 0.0620952,required
device_0,2.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,2.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,2.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,2.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,2.0,1703.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,2.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,energy_P2_le_P2prime,True,0.0618472 <= 0.0618472,required
device_0,2.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,energy_P2prime_le_P3,True,0.0618472 <= 0.0618472,diagnostic
device_0,2.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,energy_P2_le_P0,True,0.0618472 <= 0.06205056,required
device_0,2.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,energy_P0_le_P1,True,0.06205056 <= 0.0620952,required
device_0,2.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,2.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,2.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,2.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,2.0,1703.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,2.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,energy_P2_le_P2prime,True,0.0536552 <= 0.0536552,required
device_0,2.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,energy_P2prime_le_P3,True,0.0536552 <= 0.05369504,diagnostic
device_0,2.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,energy_P2_le_P0,True,0.0536552 <= 0.0590336,required
device_0,2.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,energy_P0_le_P1,True,0.0590336 <= 0.0620952,required
device_0,2.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,2.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,2.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,2.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,2.0,1703.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,2.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,energy_P2_le_P2prime,True,0.0608552 <= 0.0608552,required
device_0,2.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,energy_P2prime_le_P3,True,0.0608552 <= 0.0608552,diagnostic
device_0,2.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,energy_P2_le_P0,True,0.0608552 <= 0.06188688,required
device_0,2.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,energy_P0_le_P1,True,0.06188688 <= 0.0620952,required
device_0,2.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,2.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,2.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,2.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,2.0,1703.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,2.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,energy_P2_le_P2prime,True,0.0452152 <= 0.0452152,required
device_0,2.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,energy_P2prime_le_P3,True,0.0452152 <= 0.04525504,diagnostic
device_0,2.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,energy_P2_le_P0,True,0.0452152 <= 0.05593216,required
device_0,2.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,energy_P0_le_P1,True,0.05593216 <= 0.0620952,required
device_0,2.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,2.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,2.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,2.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,2.0,1703.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,2.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,energy_P2_le_P2prime,True,0.0596152 <= 0.0596152,required
device_0,2.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,energy_P2prime_le_P3,True,0.0596152 <= 0.0596152,diagnostic
device_0,2.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,energy_P2_le_P0,True,0.0596152 <= 0.06162152,required
device_0,2.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,energy_P0_le_P1,True,0.06162152 <= 0.0620952,required
device_0,2.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,2.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,2.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,2.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,2.0,1703.0,1.5,54.0675,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,2.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,energy_P2_le_P2prime,True,0.0604072 <= 0.0604072,required
device_0,2.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,energy_P2prime_le_P3,True,0.0604072 <= 0.06042048,diagnostic
device_0,2.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,energy_P2_le_P0,True,0.0604072 <= 0.06148288,required
device_0,2.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,energy_P0_le_P1,True,0.06148288 <= 0.0620952,required
device_0,2.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,2.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,2.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,2.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,2.0,1703.0,2.0,72.09,0.01,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,2.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,energy_P2_le_P2prime,True,0.0618472 <= 0.0618472,required
device_0,2.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,energy_P2prime_le_P3,True,0.0618472 <= 0.0618472,diagnostic
device_0,2.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,energy_P2_le_P0,True,0.0618472 <= 0.06203816,required
device_0,2.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,energy_P0_le_P1,True,0.06203816 <= 0.0620952,required
device_0,2.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,2.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,2.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,2.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,2.0,1703.0,2.0,72.09,0.01,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,2.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,energy_P2_le_P2prime,True,0.0536552 <= 0.0536552,required
device_0,2.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,energy_P2prime_le_P3,True,0.0536552 <= 0.05369504,diagnostic
device_0,2.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,energy_P2_le_P0,True,0.0536552 <= 0.0589672,required
device_0,2.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,energy_P0_le_P1,True,0.0589672 <= 0.0620952,required
device_0,2.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,2.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,2.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,2.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,2.0,1703.0,2.0,72.09,0.05,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,2.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,energy_P2_le_P2prime,True,0.0608552 <= 0.0608552,required
device_0,2.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,energy_P2prime_le_P3,True,0.0608552 <= 0.0608552,diagnostic
device_0,2.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,energy_P2_le_P0,True,0.0608552 <= 0.06182736,required
device_0,2.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,energy_P0_le_P1,True,0.06182736 <= 0.0620952,required
device_0,2.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,2.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,2.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,2.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,2.0,1703.0,2.0,72.09,0.05,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,2.0,1703.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,energy_P2_le_P2prime,True,0.0452152 <= 0.0452152,required
device_0,2.0,1703.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,energy_P2prime_le_P3,True,0.0452152 <= 0.04525504,diagnostic
device_0,2.0,1703.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,energy_P2_le_P0,True,0.0452152 <= 0.05607824,required
device_0,2.0,1703.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,energy_P0_le_P1,True,0.05607824 <= 0.0620952,required
device_0,2.0,1703.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,2.0,1703.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,2.0,1703.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,2.0,1703.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,2.0,1703.0,2.0,72.09,0.1,drop,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,2.0,1703.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,energy_P2_le_P2prime,True,0.0596152 <= 0.0596152,required
device_0,2.0,1703.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,energy_P2prime_le_P3,True,0.0596152 <= 0.0596152,diagnostic
device_0,2.0,1703.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,energy_P2_le_P0,True,0.0596152 <= 0.06160416,required
device_0,2.0,1703.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,energy_P0_le_P1,True,0.06160416 <= 0.0620952,required
device_0,2.0,1703.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,2.0,1703.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,2.0,1703.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,2.0,1703.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,2.0,1703.0,2.0,72.09,0.1,late,40.0,10.0,4.0,0.1965,0.3900580928002546,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,5.0,1701.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,100.0,energy_P2_le_P2prime,True,0.0603408 <= 0.0603408,required
device_0,5.0,1701.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,100.0,energy_P2prime_le_P3,True,0.0603408 <= 0.0603408,diagnostic
device_0,5.0,1701.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,100.0,energy_P2_le_P0,True,0.0603408 <= 0.06150944,required
device_0,5.0,1701.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,100.0,energy_P0_le_P1,True,0.06150944 <= 0.0620288,required
device_0,5.0,1701.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,5.0,1701.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,5.0,1701.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,5.0,1701.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,5.0,1701.0,1.5,54.0675,0.01,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,5.0,1701.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,100.0,energy_P2_le_P2prime,True,0.0617808 <= 0.0617808,required
device_0,5.0,1701.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,100.0,energy_P2prime_le_P3,True,0.0617808 <= 0.0617808,diagnostic
device_0,5.0,1701.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,100.0,energy_P2_le_P0,True,0.0617808 <= 0.06198416,required
device_0,5.0,1701.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,100.0,energy_P0_le_P1,True,0.06198416 <= 0.0620288,required
device_0,5.0,1701.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,5.0,1701.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,5.0,1701.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,5.0,1701.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,5.0,1701.0,1.5,54.0675,0.01,late,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,5.0,1701.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,500.0,energy_P2_le_P2prime,True,0.0535888 <= 0.0535888,required
device_0,5.0,1701.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,500.0,energy_P2prime_le_P3,True,0.0535888 <= 0.05364192,diagnostic
device_0,5.0,1701.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,500.0,energy_P2_le_P0,True,0.0535888 <= 0.05868832,required
device_0,5.0,1701.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,500.0,energy_P0_le_P1,True,0.05868832 <= 0.0620288,required
device_0,5.0,1701.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,5.0,1701.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,5.0,1701.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,5.0,1701.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,5.0,1701.0,1.5,54.0675,0.05,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,5.0,1701.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,500.0,energy_P2_le_P2prime,True,0.0607888 <= 0.0607888,required
device_0,5.0,1701.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,500.0,energy_P2prime_le_P3,True,0.0607888 <= 0.0607888,diagnostic
device_0,5.0,1701.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,500.0,energy_P2_le_P0,True,0.0607888 <= 0.06181056,required
device_0,5.0,1701.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,500.0,energy_P0_le_P1,True,0.06181056 <= 0.0620288,required
device_0,5.0,1701.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,5.0,1701.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,5.0,1701.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,5.0,1701.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,5.0,1701.0,1.5,54.0675,0.05,late,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,5.0,1701.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,1000.0,energy_P2_le_P2prime,True,0.0451488 <= 0.0451488,required
device_0,5.0,1701.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,1000.0,energy_P2prime_le_P3,True,0.0451488 <= 0.04522848,diagnostic
device_0,5.0,1701.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,1000.0,energy_P2_le_P0,True,0.0451488 <= 0.0557064,required
device_0,5.0,1701.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,1000.0,energy_P0_le_P1,True,0.0557064 <= 0.0620288,required
device_0,5.0,1701.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,5.0,1701.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,5.0,1701.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,5.0,1701.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,5.0,1701.0,1.5,54.0675,0.1,drop,40.0,10.0,4.0,0.196,0.7394474346423828,0.0,1000.0,P1_equals_forced,True,0 == 0,required
