device,rho,seed,deadline_ratio,deadline_ms,epsilon,skip_mode,r_good_mbps,r_bad_mbps,rate_ratio,pi_bad_observed,lag1_autocorr,forced_count,discretionary_budget,check,passed,detail,severity
device_0,0.975,1701.0,1.5,54.0675,0.01,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,85.0,P1_equals_forced,True,0.0015 == 0.0015,required
device_0,0.975,1701.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,485.0,energy_P2_le_P2prime,True,0.0571385168 <= 0.0589221158,required
device_0,0.975,1701.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,485.0,energy_P2prime_le_P3,True,0.0589221158 <= 0.0601291346,diagnostic
device_0,0.975,1701.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,485.0,energy_P2_le_P0,True,0.0571385168 <= 0.0710901286,required
device_0,0.975,1701.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,485.0,energy_P0_le_P1,True,0.0710901286 <= 0.0748926407,required
device_0,0.975,1701.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,485.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,0.975,1701.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,485.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,0.975,1701.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,485.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,0.975,1701.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,485.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,0.975,1701.0,1.5,54.0675,0.05,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,485.0,P1_equals_forced,True,0.0015 == 0.0015,required
device_0,0.975,1701.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,485.0,energy_P2_le_P2prime,True,0.0647905793 <= 0.0660056294,required
device_0,0.975,1701.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,485.0,energy_P2prime_le_P3,True,0.0660056294 <= 0.0671203053,diagnostic
device_0,0.975,1701.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,485.0,energy_P2_le_P0,True,0.0647905793 <= 0.0740294117,required
device_0,0.975,1701.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,485.0,energy_P0_le_P1,True,0.0740294117 <= 0.0751721495,required
device_0,0.975,1701.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,485.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,0.975,1701.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,485.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,0.975,1701.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,485.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,0.975,1701.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,485.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,0.975,1701.0,1.5,54.0675,0.05,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,485.0,P1_equals_forced,True,0.0015 == 0.0015,required
device_0,0.975,1701.0,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,985.0,energy_P2_le_P2prime,True,0.0488441928 <= 0.0509034447,required
device_0,0.975,1701.0,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,985.0,energy_P2prime_le_P3,True,0.0509034447 <= 0.0526953445,diagnostic
device_0,0.975,1701.0,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,985.0,energy_P2_le_P0,True,0.0488441928 <= 0.0671983522,required
device_0,0.975,1701.0,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,985.0,energy_P0_le_P1,True,0.0671983522 <= 0.0748926407,required
device_0,0.975,1701.0,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,985.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.975,1701.0,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,985.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.975,1701.0,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,985.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.975,1701.0,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,985.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.975,1701.0,1.5,54.0675,0.1,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,985.0,P1_equals_forced,True,0.0015 == 0.0015,required
device_0,0.975,1701.0,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,985.0,energy_P2_le_P2prime,True,0.0612716709 <= 0.0626578551,required
device_0,0.975,1701.0,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,985.0,energy_P2prime_le_P3,False,0.0626578551 <= 0.061612354,diagnostic
device_0,0.975,1701.0,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,985.0,energy_P2_le_P0,True,0.0612716709 <= 0.0730513869,required
device_0,0.975,1701.0,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,985.0,energy_P0_le_P1,True,0.0730513869 <= 0.0751721495,required
device_0,0.975,1701.0,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,985.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.975,1701.0,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,985.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.975,1701.0,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,985.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.975,1701.0,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,985.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.975,1701.0,1.5,54.0675,0.1,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,985.0,P1_equals_forced,True,0.0015 == 0.0015,required
device_0,0.975,1701.0,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,1485.0,energy_P2_le_P2prime,True,0.040736288 <= 0.045437449,required
device_0,0.975,1701.0,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,1485.0,energy_P2prime_le_P3,True,0.045437449 <= 0.0474422049,diagnostic
device_0,0.975,1701.0,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,1485.0,energy_P2_le_P0,True,0.040736288 <= 0.0635926852,required
device_0,0.975,1701.0,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,1485.0,energy_P0_le_P1,True,0.0635926852 <= 0.0748926407,required
device_0,0.975,1701.0,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,1485.0,violation_P0_within_budget,True,0.15 <= 0.155,required
device_0,0.975,1701.0,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,1485.0,violation_P2_within_budget,True,0.15 <= 0.155,required
device_0,0.975,1701.0,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,1485.0,violation_P2prime_within_budget,True,0.15 <= 0.155,required
device_0,0.975,1701.0,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,1485.0,violation_P3_within_budget,True,0.15 <= 0.155,required
device_0,0.975,1701.0,1.5,54.0675,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,1485.0,P1_equals_forced,True,0.0015 == 0.0015,required
device_0,0.975,1701.0,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,1485.0,energy_P2_le_P2prime,True,0.0581713663 <= 0.0609141486,required
device_0,0.975,1701.0,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,1485.0,energy_P2prime_le_P3,True,0.0609141486 <= 0.0614729054,diagnostic
device_0,0.975,1701.0,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,1485.0,energy_P2_le_P0,True,0.0581713663 <= 0.072062821,required
device_0,0.975,1701.0,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,1485.0,energy_P0_le_P1,True,0.072062821 <= 0.0751721495,required
device_0,0.975,1701.0,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,1485.0,violation_P0_within_budget,True,0.15 <= 0.155,required
device_0,0.975,1701.0,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,1485.0,violation_P2_within_budget,True,0.15 <= 0.155,required
device_0,0.975,1701.0,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,1485.0,violation_P2prime_within_budget,True,0.1386 <= 0.155,required
device_0,0.975,1701.0,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,1485.0,violation_P3_within_budget,True,0.1507 <= 0.155,required
device_0,0.975,1701.0,1.5,54.0675,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,15.0,1485.0,P1_equals_forced,True,0.0015 == 0.0015,required
device_0,0.975,1701.0,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,100.0,energy_P2_le_P2prime,True,0.0594341565 <= 0.0594350418,required
device_0,0.975,1701.0,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,100.0,energy_P2prime_le_P3,True,0.0594350418 <= 0.0595293157,diagnostic
device_0,0.975,1701.0,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,100.0,energy_P2_le_P0,True,0.0594341565 <= 0.0606863593,required
device_0,0.975,1701.0,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,100.0,energy_P0_le_P1,True,0.0606863593 <= 0.0612350281,required
device_0,0.975,1701.0,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.975,1701.0,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.975,1701.0,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.975,1701.0,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.975,1701.0,2.0,72.09,0.01,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,0.975,1701.0,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,100.0,energy_P2_le_P2prime,True,0.0606728935 <= 0.0606737932,required
device_0,0.975,1701.0,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,100.0,energy_P2prime_le_P3,True,0.0606737932 <= 0.0607674901,diagnostic
device_0,0.975,1701.0,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,100.0,energy_P2_le_P0,True,0.0606728935 <= 0.0611605603,required
device_0,0.975,1701.0,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,100.0,energy_P0_le_P1,True,0.0611605603 <= 0.0612350281,required
device_0,0.975,1701.0,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,100.0,violation_P0_within_budget,True,0.01 <= 0.015,required
device_0,0.975,1701.0,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,100.0,violation_P2_within_budget,True,0.01 <= 0.015,required
device_0,0.975,1701.0,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,100.0,violation_P2prime_within_budget,True,0.01 <= 0.015,required
device_0,0.975,1701.0,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,100.0,violation_P3_within_budget,True,0.01 <= 0.015,required
device_0,0.975,1701.0,2.0,72.09,0.01,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,100.0,P1_equals_forced,True,0 == 0,required
device_0,0.975,1701.0,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,500.0,energy_P2_le_P2prime,True,0.0525869954 <= 0.0526223147,required
device_0,0.975,1701.0,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,500.0,energy_P2prime_le_P3,True,0.0526223147 <= 0.0538238191,diagnostic
device_0,0.975,1701.0,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,500.0,energy_P2_le_P0,True,0.0525869954 <= 0.0582630981,required
device_0,0.975,1701.0,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,500.0,energy_P0_le_P1,True,0.0582630981 <= 0.0612350281,required
device_0,0.975,1701.0,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,0.975,1701.0,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,0.975,1701.0,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,0.975,1701.0,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,0.975,1701.0,2.0,72.09,0.05,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,0.975,1701.0,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,500.0,energy_P2_le_P2prime,True,0.0586281839 <= 0.0586612701,required
device_0,0.975,1701.0,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,500.0,energy_P2prime_le_P3,True,0.0586612701 <= 0.0591757235,diagnostic
device_0,0.975,1701.0,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,500.0,energy_P2_le_P0,True,0.0586281839 <= 0.0609087955,required
device_0,0.975,1701.0,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,500.0,energy_P0_le_P1,True,0.0609087955 <= 0.0612350281,required
device_0,0.975,1701.0,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,500.0,violation_P0_within_budget,True,0.05 <= 0.055,required
device_0,0.975,1701.0,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,500.0,violation_P2_within_budget,True,0.05 <= 0.055,required
device_0,0.975,1701.0,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,500.0,violation_P2prime_within_budget,True,0.05 <= 0.055,required
device_0,0.975,1701.0,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,500.0,violation_P3_within_budget,True,0.05 <= 0.055,required
device_0,0.975,1701.0,2.0,72.09,0.05,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,500.0,P1_equals_forced,True,0 == 0,required
device_0,0.975,1701.0,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1000.0,energy_P2_le_P2prime,True,0.0442926715 <= 0.0450918246,required
device_0,0.975,1701.0,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1000.0,energy_P2prime_le_P3,True,0.0450918246 <= 0.0463800797,diagnostic
device_0,0.975,1701.0,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1000.0,energy_P2_le_P0,True,0.0442926715 <= 0.0548473824,required
device_0,0.975,1701.0,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1000.0,energy_P0_le_P1,True,0.0548473824 <= 0.0612350281,required
device_0,0.975,1701.0,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.975,1701.0,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.975,1701.0,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1000.0,violation_P2prime_within_budget,True,0.1 <= 0.105,required
device_0,0.975,1701.0,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.975,1701.0,2.0,72.09,0.1,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,0.975,1701.0,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1000.0,energy_P2_le_P2prime,True,0.0563344228 <= 0.0571988023,required
device_0,0.975,1701.0,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1000.0,energy_P2prime_le_P3,True,0.0571988023 <= 0.0569870466,diagnostic
device_0,0.975,1701.0,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1000.0,energy_P2_le_P0,True,0.0563344228 <= 0.0604953013,required
device_0,0.975,1701.0,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1000.0,energy_P0_le_P1,True,0.0604953013 <= 0.0612350281,required
device_0,0.975,1701.0,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1000.0,violation_P0_within_budget,True,0.1 <= 0.105,required
device_0,0.975,1701.0,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1000.0,violation_P2_within_budget,True,0.1 <= 0.105,required
device_0,0.975,1701.0,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1000.0,violation_P2prime_within_budget,True,0.0924 <= 0.105,required
device_0,0.975,1701.0,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1000.0,violation_P3_within_budget,True,0.1 <= 0.105,required
device_0,0.975,1701.0,2.0,72.09,0.1,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1000.0,P1_equals_forced,True,0 == 0,required
device_0,0.975,1701.0,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1500.0,energy_P2_le_P2prime,True,0.0363662787 <= 0.0421864234,required
device_0,0.975,1701.0,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1500.0,energy_P2prime_le_P3,False,0.0421864234 <= 0.0406041556,diagnostic
device_0,0.975,1701.0,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1500.0,energy_P2_le_P0,True,0.0363662787 <= 0.0521678,required
device_0,0.975,1701.0,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1500.0,energy_P0_le_P1,True,0.0521678 <= 0.0612350281,required
device_0,0.975,1701.0,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1500.0,violation_P0_within_budget,True,0.15 <= 0.155,required
device_0,0.975,1701.0,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1500.0,violation_P2_within_budget,True,0.15 <= 0.155,required
device_0,0.975,1701.0,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1500.0,violation_P2prime_within_budget,True,0.15 <= 0.155,required
device_0,0.975,1701.0,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1500.0,violation_P3_within_budget,True,0.15 <= 0.155,required
device_0,0.975,1701.0,2.0,72.09,0.15,drop,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1500.0,P1_equals_forced,True,0 == 0,required
device_0,0.975,1701.0,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1500.0,energy_P2_le_P2prime,True,0.0546120046 <= 0.0571988023,required
device_0,0.975,1701.0,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1500.0,energy_P2prime_le_P3,False,0.0571988023 <= 0.054837153,diagnostic
device_0,0.975,1701.0,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1500.0,energy_P2_le_P0,True,0.0546120046 <= 0.0602030411,required
device_0,0.975,1701.0,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1500.0,energy_P0_le_P1,True,0.0602030411 <= 0.0612350281,required
device_0,0.975,1701.0,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1500.0,violation_P0_within_budget,True,0.15 <= 0.155,required
device_0,0.975,1701.0,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1500.0,violation_P2_within_budget,True,0.15 <= 0.155,required
device_0,0.975,1701.0,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1500.0,violation_P2prime_within_budget,True,0.0924 <= 0.155,required
device_0,0.975,1701.0,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1500.0,violation_P3_within_budget,True,0.15 <= 0.155,required
device_0,0.975,1701.0,2.0,72.09,0.15,late,40.0,12.0,3.3333333333333335,0.1992,0.9789949792069076,0.0,1500.0,P1_equals_forced,True,0 == 0,required
device_0,0.975,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2082,0.9760343972479407,760.0,740.0,energy_P2_le_P2prime,True,0.0999638685 <= 0.104098616,required
device_0,0.975,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2082,0.9760343972479407,760.0,740.0,energy_P2prime_le_P3,True,0.104098616 <= 0.112973802,diagnostic
device_0,0.975,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2082,0.9760343972479407,760.0,740.0,energy_P2_le_P0,True,0.0999638685 <= 0.118400177,required
device_0,0.975,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2082,0.9760343972479407,760.0,740.0,energy_P0_le_P1,True,0.118400177 <= 0.128641925,required
device_0,0.975,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2082,0.9760343972479407,760.0,740.0,violation_P0_within_budget,True,0.15 <= 0.155,required
device_0,0.975,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2082,0.9760343972479407,760.0,740.0,violation_P2_within_budget,True,0.15 <= 0.155,required
device_0,0.975,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2082,0.9760343972479407,760.0,740.0,violation_P2prime_within_budget,True,0.15 <= 0.155,required
device_0,0.975,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2082,0.9760343972479407,760.0,740.0,violation_P3_within_budget,True,0.1513 <= 0.155,required
device_0,0.975,1702.0,1.1,39.6495,0.15,drop,40.0,12.0,3.3333333333333335,0.2082,0.9760343972479407,760.0,740.0,P1_equals_forced,True,0.076 == 0.076,required
device_0,0.975,1702.0,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2082,0.9760343972479407,760.0,740.0,energy_P2_le_P2prime,True,0.118042168 <= 0.121385892,required
device_0,0.975,1702.0,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2082,0.9760343972479407,760.0,740.0,energy_P2prime_le_P3,True,0.121385892 <= 0.128569436,diagnostic
device_0,0.975,1702.0,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2082,0.9760343972479407,760.0,740.0,energy_P2_le_P0,True,0.118042168 <= 0.1334414,required
device_0,0.975,1702.0,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2082,0.9760343972479407,760.0,740.0,energy_P0_le_P1,True,0.1334414 <= 0.140279904,required
device_0,0.975,1702.0,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2082,0.9760343972479407,760.0,740.0,violation_P0_within_budget,True,0.15 <= 0.155,required
device_0,0.975,1702.0,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2082,0.9760343972479407,760.0,740.0,violation_P2_within_budget,True,0.15 <= 0.155,required
device_0,0.975,1702.0,1.1,39.6495,0.15,late,40.0,12.0,3.3333333333333335,0.2082,0.9760343972479407,760.0,740.0,violation_P2prime_within_budget,True,0.15 <= 0.155,required
